date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2020-05-09,15.1,12.6,22.3,10.8,,209.0,10.9,24.1,1009.7,,Orense
2020-05-10,15.6,10.5,21.9,0.0,,211.0,8.1,24.1,1007.9,,Orense
2020-05-11,16.6,8.6,25.0,5.2,,69.0,6.2,22.2,1007.6,,Orense
2020-05-12,16.1,13.3,21.5,11.6,,63.0,4.4,16.7,1009.1,,Orense
2020-05-13,12.3,12.4,24.9,3.8,,70.0,4.7,18.5,1004.7,,Orense
2020-05-14,11.4,12.4,18.0,9.6,,38.0,5.6,29.6,1006.8,,Orense
2020-05-15,10.6,11.2,21.1,0.0,,36.0,9.4,35.2,1016.7,,Orense
2020-05-16,11.9,9.4,25.5,0.0,,39.0,6.7,27.8,1021.2,,Orense
2020-05-17,13.9,8.5,28.9,0.0,,62.0,5.8,22.2,1023.2,,Orense
2020-05-18,14.7,9.8,30.1,0.0,,358.0,6.2,24.1,1024.3,,Orense
2020-05-19,16.6,9.8,32.1,0.0,,317.0,5.7,22.2,1020.8,,Orense
2020-05-20,18.0,12.8,31.9,0.0,,313.0,8.5,29.6,1019.2,,Orense
2020-05-21,18.7,13.5,31.0,0.0,,261.0,10.8,31.5,1020.6,,Orense
2020-05-22,16.2,11.8,27.9,0.0,,231.0,10.6,24.1,1025.0,,Orense
2020-05-23,14.3,14.6,26.4,0.0,,13.0,11.3,31.5,1029.9,,Orense
2020-05-24,13.1,10.2,31.8,0.0,,43.0,7.1,22.2,1026.2,,Orense
2020-05-25,24.1,14.5,29.0,0.0,,43.0,7.4,31.5,1025.6,,Orense
2020-05-26,22.1,12.7,31.9,0.0,,45.0,6.7,29.6,1025.0,,Orense
2020-05-27,24.2,14.2,33.6,0.4,,109.0,5.2,20.4,1021.5,,Orense
2020-05-28,25.3,16.4,35.6,0.0,,74.0,7.0,25.9,1018.8,,Orense
2020-05-29,26.1,17.8,34.6,0.0,,3.0,6.5,27.8,1015.4,,Orense
2020-05-30,23.8,12.8,34.6,0.0,,304.0,5.1,24.1,1011.8,,Orense
2020-05-31,22.4,16.7,27.7,0.0,,131.0,5.5,20.4,1010.5,,Orense
2020-06-01,22.7,16.0,31.6,0.0,,24.0,7.9,20.4,1013.8,,Orense
2020-06-02,22.6,17.2,31.5,14.0,,52.0,6.0,20.4,1013.9,,Orense
2020-06-03,20.4,15.7,27.1,0.6,,245.0,9.3,25.9,1012.3,,Orense
2020-06-04,17.4,13.0,23.5,0.0,,354.0,13.7,29.6,1012.8,,Orense
2020-06-05,18.2,8.4,28.0,0.0,,5.0,7.6,25.9,1015.9,,Orense
2020-06-06,18.3,14.2,25.4,0.0,,6.0,7.4,24.1,1013.2,,Orense
2020-06-07,17.1,12.4,22.2,0.0,,5.0,14.2,31.5,1015.3,,Orense
2020-06-08,16.5,9.8,23.3,0.0,,11.0,11.4,29.6,1020.6,,Orense
2020-06-09,16.5,7.4,24.2,0.0,,16.0,9.6,29.6,1022.0,,Orense
2020-06-10,17.3,8.7,26.8,0.0,,11.0,8.3,27.8,1019.2,,Orense
2020-06-11,15.6,12.3,19.0,1.4,,272.0,16.0,38.9,1011.5,,Orense
2020-06-12,14.1,12.2,17.8,5.8,,287.0,16.3,33.3,1006.7,,Orense
2020-06-13,15.2,10.7,19.9,0.0,,227.0,13.9,31.5,1015.0,,Orense
2020-06-14,15.1,10.3,20.6,0.0,,222.0,11.0,29.6,1021.1,,Orense
2020-06-15,16.9,13.1,21.1,0.2,,224.0,10.9,25.9,1023.2,,Orense
2020-06-16,17.8,14.3,23.0,0.2,,278.0,10.5,29.6,1021.9,,Orense
2020-06-17,16.4,11.0,22.4,0.0,,294.0,5.1,22.2,1020.1,,Orense
2020-06-18,18.7,11.6,25.7,0.0,,342.0,7.5,24.1,1017.9,,Orense
2020-06-19,19.3,11.5,27.8,0.0,,270.0,7.8,24.1,1020.9,,Orense
2020-06-20,18.8,9.7,27.0,0.0,,220.0,11.5,27.8,1023.5,,Orense
2020-06-21,21.3,14.9,28.7,0.0,,213.0,10.4,24.1,1026.0,,Orense
2020-06-22,24.6,13.9,35.1,0.0,,354.0,7.8,22.2,1022.2,,Orense
2020-06-23,27.2,16.4,37.8,0.0,,321.0,8.3,24.1,1014.8,,Orense
2020-06-24,25.1,17.5,33.4,0.0,,355.0,9.0,24.1,1016.1,,Orense
2020-06-25,21.6,18.3,27.6,0.0,,9.0,8.0,24.1,1017.1,,Orense
2020-06-26,19.9,15.9,25.1,0.0,,208.0,9.9,25.9,1016.7,,Orense
2020-06-27,21.1,16.9,24.9,0.0,,222.0,13.5,27.8,1017.7,,Orense
2020-06-28,20.5,14.6,26.5,0.0,,222.0,10.2,22.2,1020.9,,Orense
2020-06-29,23.2,17.8,30.3,0.0,,16.0,9.1,24.1,1020.5,,Orense
2020-06-30,24.6,16.0,33.9,0.0,,13.0,10.0,27.8,1015.1,,Orense
2020-07-01,21.4,16.9,26.5,0.0,,273.0,9.2,27.8,1016.3,,Orense
2020-07-02,19.4,14.7,24.1,0.0,,0.0,10.4,27.8,1021.5,,Orense
2020-07-03,19.1,9.0,28.8,0.0,,13.0,9.4,25.9,1024.8,,Orense
2020-07-04,14.9,11.5,33.4,0.0,,25.0,7.9,25.9,1024.4,,Orense
2020-07-05,19.7,17.7,36.0,0.0,,12.0,12.2,27.8,1022.4,,Orense
2020-07-06,16.1,18.3,31.8,0.0,,36.0,9.0,29.6,1021.2,,Orense
2020-07-07,17.6,14.9,36.4,0.0,,65.0,5.5,20.4,1015.8,,Orense
2020-07-08,16.6,17.6,32.8,0.2,,50.0,5.2,25.9,1014.4,,Orense
2020-07-09,19.6,18.9,32.8,0.0,,15.0,11.6,29.6,1018.8,,Orense
2020-07-10,15.9,15.6,29.8,0.0,,21.0,12.1,29.6,1019.8,,Orense
2020-07-11,18.0,13.5,34.5,0.0,,37.0,7.3,27.8,1016.9,,Orense
2020-07-12,19.2,17.9,35.5,0.0,,60.0,5.6,22.2,1016.8,,Orense
2020-07-13,19.0,17.2,33.6,0.0,,30.0,9.3,29.6,1021.7,,Orense
2020-07-14,17.1,15.7,29.3,0.0,,15.0,13.4,31.5,1021.3,,Orense
2020-07-15,17.1,14.5,32.0,0.0,,22.0,11.2,33.3,1020.7,,Orense
2020-07-16,17.5,14.1,34.1,0.0,,36.0,8.2,29.6,1020.2,,Orense
2020-07-17,18.8,14.5,38.0,0.0,,47.0,6.3,24.1,1017.0,,Orense
2020-07-18,21.2,15.9,38.9,0.0,,101.0,6.4,22.2,1013.3,,Orense
2020-07-19,18.6,16.7,37.1,0.0,,345.0,11.8,29.6,1014.5,,Orense
2020-07-20,17.4,19.8,35.5,0.0,,21.0,10.1,27.8,1016.9,,Orense
